alert_id,rise_days,flux_g,flux_r,color_g_minus_r,class,class_probability,gw_overlap
SIM05076,24.584599,4.44261081,4.69294719,0.059518,SN Ia,0.9100,0.410373
SIM05077,9.171072,0.87389011,1.01402506,0.161480,SN II,0.5800,0.623040
SIM05078,39.865365,2.67319930,2.55301318,-0.049946,SN II,0.5800,0.376829
SIM05079,43.468152,1.85062588,2.53203915,0.340379,SN II,0.5800,0.734730
SIM05080,21.788860,1.83260675,1.65664780,-0.109598,SN Ia,0.9100,0.527834
SIM05081,35.300022,7.76643515,10.13448302,0.288950,AGN flare,0.6700,0.852864
SIM05082,30.671087,2.07193222,2.40556585,0.162104,SN II,0.5800,0.842003
SIM05083,18.250113,0.89365103,1.18455993,0.305973,SN Ia,0.9100,0.868618
SIM05084,13.644959,1.39855943,1.37595563,-0.017691,SN Ia,0.9100,0.279530
SIM05085,40.629687,2.14659313,2.94799446,0.344442,SN II,0.5800,0.102886
SIM05086,27.156395,1.87507903,1.41316433,-0.307067,SN II,0.5800,0.553799
SIM05087,26.698197,3.76659966,2.98508343,-0.252482,SN II,0.5800,0.896658
SIM05088,29.357805,4.01351018,5.41545230,0.325276,SN II,0.5800,0.539780
SIM05089,11.477486,1.72670585,1.77818755,0.031898,SN II,0.5800,0.433880
SIM05090,14.888013,1.24730801,1.17608545,-0.063837,SN Ia,0.9100,0.693846
SIM05091,26.897317,1.11211988,0.77869705,-0.386958,SN II,0.5800,0.715138
SIM05092,12.603394,2.72151636,3.16839947,0.165072,SN Ia,0.9100,0.789458
SIM05093,26.991671,5.65615900,4.23688488,-0.313687,SN II,0.5800,0.679292
SIM05094,38.112136,1.99655719,2.60571124,0.289111,SN II,0.5800,0.929385
SIM05095,11.430472,1.37991047,1.52628042,0.109459,SN II,0.5800,0.203884
SIM05096,17.839278,2.44152216,3.17753829,0.286075,SN Ia,0.9100,0.967679
SIM05097,4.449236,0.28659031,0.22514568,-0.261995,SN II,0.5800,0.473091
SIM05098,44.949244,2.52900373,2.80007359,0.110550,SN II,0.5800,0.708487
SIM05099,8.514356,1.27372002,1.02144004,-0.239653,SN II,0.5800,0.653074
SIM05100,23.232145,3.34195158,2.37844893,-0.369266,SN II,0.5800,0.283815
SIM05101,27.757674,0.82697429,1.01954512,0.227286,SN II,0.5800,0.145600
SIM05102,9.391324,0.81411241,0.84292079,0.037756,SN II,0.5800,0.078478
SIM05103,34.779197,1.62066390,1.83794139,0.136597,SN II,0.5800,0.229639
SIM05104,12.377750,3.03834645,2.71200501,-0.123367,SN Ia,0.9100,0.108275
SIM05105,34.779047,1.13364158,1.34563131,0.186126,SN II,0.5800,0.570504
SIM05106,31.824693,1.39010441,1.93111728,0.356903,SN II,0.5800,0.697941
SIM05107,16.840297,0.94703235,0.82206366,-0.153648,SN Ia,0.9100,0.616544
SIM05108,12.594108,1.60154077,1.12628127,-0.382228,SN II,0.5800,0.041936
SIM05109,2.292961,0.12470615,0.13562901,0.091162,kilonova,0.7200,0.773754
SIM05110,25.369928,1.28458509,1.23220636,-0.045199,SN II,0.5800,0.565199
SIM05111,37.115952,4.05695175,5.17574869,0.264433,AGN flare,0.6700,0.307043
SIM05112,26.677720,4.98012665,6.01478964,0.204950,SN II,0.5800,0.703588
SIM05113,12.121279,2.81572085,3.61981862,0.272743,SN Ia,0.9100,0.278234
SIM05114,18.323162,2.91604600,3.10983426,0.069857,SN Ia,0.9100,0.635645
SIM05115,39.139860,2.82640178,2.94498318,0.044622,SN II,0.5800,0.311179
SIM05116,23.427669,1.71234082,1.88924365,0.106744,SN Ia,0.9100,0.352438
SIM05117,9.776300,1.86714201,2.20397420,0.180073,SN II,0.5800,0.835082
SIM05118,8.741623,0.54707133,0.40975578,-0.313797,SN II,0.5800,0.665444
SIM05119,7.232376,0.92759784,0.93603912,0.009836,SN II,0.5800,0.857086
SIM05120,14.937508,3.71057275,4.31882957,0.164813,SN Ia,0.9100,0.814084
SIM05121,23.361395,3.23014281,2.65092214,-0.214562,SN II,0.5800,0.727093
SIM05122,5.758293,0.99687556,0.90291157,-0.107489,SN II,0.5800,0.336645
SIM05123,31.219560,5.09880810,5.16582277,0.014177,AGN flare,0.6700,0.512602
SIM05124,5.770248,0.72889558,0.88115192,0.205964,SN II,0.5800,0.830836
SIM05125,6.563531,0.51112806,0.42123842,-0.210004,SN II,0.5800,0.551901
SIM05126,23.554057,1.17237803,1.29256836,0.105965,SN Ia,0.9100,0.109351
SIM05127,33.948968,2.73309770,3.16076517,0.157843,SN II,0.5800,0.593131
SIM05128,27.331727,1.74880238,2.37784781,0.333608,SN II,0.5800,0.769188
SIM05129,5.594307,0.22706678,0.22814750,0.005155,SN II,0.5800,0.123655
SIM05130,40.376986,3.11416531,3.03185671,-0.029082,SN II,0.5800,0.169680
SIM05131,11.570623,1.45864493,1.57374516,0.082462,SN II,0.5800,0.072509
SIM05132,40.447371,1.12456342,1.37670454,0.219642,SN II,0.5800,0.747487
SIM05133,36.041863,2.65191547,2.16924309,-0.218129,SN II,0.5800,0.628881
SIM05134,44.491373,3.39064962,3.91053026,0.154882,SN II,0.5800,0.520829
SIM05135,29.538127,5.50058864,6.75418747,0.222910,SN II,0.5800,0.388985
SIM05136,34.112365,2.88889662,3.41443820,0.181468,SN II,0.5800,0.570233
SIM05137,8.629181,1.00590844,1.06912157,0.066172,SN II,0.5800,0.819177
SIM05138,31.788078,2.98233332,3.89264808,0.289222,SN II,0.5800,0.861377
SIM05139,1.338821,0.03386710,0.03036187,-0.118624,kilonova,0.7200,0.934281
SIM05140,3.679770,0.40550377,0.45733985,0.130610,SN II,0.5800,0.505572
SIM05141,24.701697,2.14817151,2.60037936,0.207419,SN Ia,0.9100,0.403140
SIM05142,27.566270,2.43700924,3.36547477,0.350473,SN II,0.5800,0.275114
SIM05143,33.911228,4.68447114,3.92672910,-0.191574,AGN flare,0.6700,0.829478
SIM05144,21.742739,3.95513411,2.87368837,-0.346804,SN II,0.5800,0.513286
SIM05145,32.792468,1.80964687,1.94147187,0.076343,SN II,0.5800,0.199342
SIM05146,35.344120,2.27724377,2.48737084,0.095828,SN II,0.5800,0.163401
SIM05147,36.163697,0.78397095,0.97422372,0.235897,SN II,0.5800,0.653918
SIM05148,32.442512,6.11934687,7.68532936,0.247394,AGN flare,0.6700,0.205360
SIM05149,42.492644,3.38472660,4.24987586,0.247132,AGN flare,0.6700,0.246236
SIM05150,36.936639,2.33018605,3.06098037,0.296175,SN II,0.5800,0.725500
SIM05151,21.132995,3.81337291,5.06742689,0.308696,SN Ia,0.9100,0.039931
SIM05152,4.462596,0.32798456,0.34650211,0.059631,SN II,0.5800,0.316915
SIM05153,30.557825,5.10069549,6.34927426,0.237737,AGN flare,0.6700,0.404432
SIM05154,21.557625,4.20619250,3.94772767,-0.068855,SN Ia,0.9100,0.044567
SIM05155,35.030823,7.41706364,7.04526183,-0.055837,AGN flare,0.6700,0.174282
SIM05156,4.295300,0.18639223,0.17173606,-0.088916,SN II,0.5800,0.430593
SIM05157,31.548381,2.70291971,2.20241966,-0.222333,SN II,0.5800,0.839405
SIM05158,2.111408,0.06512625,0.08730683,0.318230,SN II,0.5800,0.379153
SIM05159,29.938458,4.64436444,4.95104300,0.069426,SN II,0.5800,0.948590
SIM05160,25.339815,2.68484537,2.05391784,-0.290841,SN II,0.5800,0.047727
SIM05161,17.205484,3.26932860,2.48973386,-0.295764,SN II,0.5800,0.620466
SIM05162,31.862064,4.61236788,4.31484217,-0.072398,AGN flare,0.6700,0.068877
SIM05163,6.145263,0.26659776,0.30698161,0.153140,SN II,0.5800,0.538976
SIM05164,30.647211,1.71961904,1.91100256,0.114573,SN II,0.5800,0.826546
SIM05165,17.407865,2.14638931,1.66710232,-0.274366,SN II,0.5800,0.655798
SIM05166,18.377701,3.48989651,2.96356189,-0.177496,SN Ia,0.9100,0.815025
SIM05167,41.320176,7.15584128,8.94635595,0.242464,AGN flare,0.6700,0.079410
SIM05168,15.174570,0.79093622,0.81165205,0.028071,SN Ia,0.9100,0.408744
SIM05169,40.642251,6.24636233,6.65119123,0.068181,AGN flare,0.6700,0.870021
SIM05170,4.361305,0.16967152,0.18197721,0.076020,SN II,0.5800,0.858769
SIM05171,30.800924,3.05006220,3.72519083,0.217100,SN II,0.5800,0.944603
SIM05172,24.264605,1.91483019,1.73686538,-0.105910,SN Ia,0.9100,0.834239
SIM05173,15.792488,2.03389477,1.53011454,-0.309011,SN II,0.5800,0.916552
SIM05174,30.313341,3.36008947,4.59322586,0.339417,AGN flare,0.6700,0.469223
SIM05175,18.469728,1.45495024,1.68085294,0.156704,SN Ia,0.9100,0.644311
SIM05176,6.647016,0.50058991,0.36013240,-0.357550,SN II,0.5800,0.029333
SIM05177,24.067473,2.02934368,1.73745272,-0.168607,SN Ia,0.9100,0.799955
SIM05178,15.178086,1.44312759,1.74671436,0.207293,SN Ia,0.9100,0.597781
SIM05179,39.573666,3.76665245,3.21943331,-0.170440,SN II,0.5800,0.844096
SIM05180,37.384977,2.80626280,2.13170686,-0.298502,SN II,0.5800,0.328878
SIM05181,20.898551,3.10664086,3.65310069,0.175926,SN Ia,0.9100,0.434202
SIM05182,4.840080,0.33709952,0.26242878,-0.271867,SN II,0.5800,0.138156
SIM05183,2.872403,0.05397552,0.06567739,0.213047,SN II,0.5800,0.210493
SIM05184,14.123115,1.52725327,1.90707400,0.241141,SN Ia,0.9100,0.979515
SIM05185,37.370372,1.49058010,1.91814627,0.273816,SN II,0.5800,0.075255
SIM05186,17.276450,3.81715016,4.25310712,0.117418,SN Ia,0.9100,0.493677
SIM05187,14.848084,3.20421090,4.06848004,0.259278,SN Ia,0.9100,0.443476
SIM05188,34.631623,1.71301020,1.92476937,0.126547,SN II,0.5800,0.050888
SIM05189,7.525233,0.92250848,1.25665782,0.335617,SN II,0.5800,0.962797
SIM05190,15.638225,4.77293375,6.04566812,0.256647,SN Ia,0.9100,0.292631
SIM05191,21.205014,4.42048763,5.92372977,0.317813,SN Ia,0.9100,0.452556
SIM05192,32.817472,2.25279975,2.05294040,-0.100866,SN II,0.5800,0.718658
SIM05193,1.669817,0.03418123,0.03554375,0.042439,kilonova,0.7200,0.520147
SIM05194,44.496935,3.77945266,2.80117925,-0.325220,SN II,0.5800,0.204815
SIM05195,36.830380,4.31652435,5.25524304,0.213647,AGN flare,0.6700,0.206272
SIM05196,21.963483,2.28810478,2.36104203,0.034070,SN Ia,0.9100,0.123472
SIM05197,26.116959,4.02518588,5.03255241,0.242506,SN II,0.5800,0.848680
SIM05198,29.220337,2.64843764,2.48697470,-0.068296,SN II,0.5800,0.926746
SIM05199,3.895226,0.10136727,0.08413863,-0.202256,SN II,0.5800,0.653212
SIM05200,43.438372,4.07572888,4.32702595,0.064961,AGN flare,0.6700,0.384182
SIM05201,23.096414,3.07385164,2.60156228,-0.181122,SN Ia,0.9100,0.193750
SIM05202,2.215212,0.09072613,0.07519276,-0.203891,kilonova,0.7200,0.575950
SIM05203,21.667085,0.93790928,1.16134191,0.231998,SN Ia,0.9100,0.919788
SIM05204,13.916443,1.89772815,2.03136915,0.073887,SN Ia,0.9100,0.323055
SIM05205,24.023310,1.30056314,1.06222440,-0.219788,SN II,0.5800,0.517420
SIM05206,28.119881,2.79863921,3.20951846,0.148732,SN II,0.5800,0.430936
SIM05207,41.897967,1.48919938,1.49396107,0.003466,SN II,0.5800,0.308550
SIM05208,37.339592,6.54911529,6.78134892,0.037834,AGN flare,0.6700,0.764608
SIM05209,29.603764,0.84759951,1.12503413,0.307437,SN II,0.5800,0.942488
SIM05210,17.714842,0.76686883,0.98010421,0.266378,SN Ia,0.9100,0.367389
SIM05211,33.193304,3.12408967,2.37356951,-0.298304,SN II,0.5800,0.185003
SIM05212,12.535610,1.10271291,1.30416438,0.182175,SN Ia,0.9100,0.514778
SIM05213,12.656906,1.03622044,1.30739154,0.252384,SN Ia,0.9100,0.424831
SIM05214,34.274940,0.59108817,0.80872132,0.340367,SN II,0.5800,0.476379
SIM05215,22.840620,2.03302975,1.92491410,-0.059331,SN Ia,0.9100,0.933516
SIM05216,5.653996,0.50036290,0.66915087,0.315597,SN II,0.5800,0.881507
SIM05217,3.681333,0.34885244,0.45747100,0.294305,SN II,0.5800,0.720307
SIM05218,8.919016,0.54304476,0.38986299,-0.359809,SN II,0.5800,0.576770
SIM05219,28.816425,2.36839791,3.05423891,0.276121,SN II,0.5800,0.496899
SIM05220,33.656581,2.44745213,2.95780616,0.205639,SN II,0.5800,0.334609
SIM05221,2.629797,0.09007769,0.06770798,-0.309943,kilonova,0.7200,0.993342
SIM05222,23.705662,1.66195781,2.05181927,0.228798,SN Ia,0.9100,0.567137
SIM05223,18.729144,1.93771774,1.67360049,-0.159097,SN Ia,0.9100,0.879117
SIM05224,8.769127,1.94962616,2.71572210,0.359835,SN II,0.5800,0.811691
SIM05225,27.967558,2.94745931,3.67217350,0.238688,SN II,0.5800,0.946377
SIM05226,33.717697,2.24656134,2.71249482,0.204627,SN II,0.5800,0.562470
SIM05227,3.212619,0.04520297,0.03247066,-0.359190,SN II,0.5800,0.449858
SIM05228,2.217880,0.04040340,0.05515284,0.337875,SN II,0.5800,0.771032
SIM05229,19.358866,1.86827464,2.57079290,0.346566,SN Ia,0.9100,0.585993
SIM05230,12.759817,0.60870882,0.53258132,-0.145059,SN Ia,0.9100,0.641943
SIM05231,16.691738,1.56434956,1.83714869,0.174526,SN Ia,0.9100,0.929042
SIM05232,34.940495,2.83389107,2.15965768,-0.294996,SN II,0.5800,0.034085
SIM05233,32.195290,2.08940841,2.83908117,0.332886,SN II,0.5800,0.770500
SIM05234,10.676428,0.95884042,1.02044785,0.067611,SN II,0.5800,0.470239
SIM05235,20.017786,1.72299291,1.69590140,-0.017207,SN Ia,0.9100,0.905027
SIM05236,2.490180,0.09459492,0.10001694,0.060514,kilonova,0.7200,0.117825
SIM05237,39.535989,1.94703651,2.07030969,0.066653,SN II,0.5800,0.527405
SIM05238,12.052581,1.01573510,1.10773962,0.094143,SN Ia,0.9100,0.899710
SIM05239,30.807508,2.06895186,2.40981356,0.165583,SN II,0.5800,0.396953
SIM05240,42.948901,4.22071327,3.68914614,-0.146150,AGN flare,0.6700,0.136132
SIM05241,33.885866,6.12703050,4.33375150,-0.375965,AGN flare,0.6700,0.652194
SIM05242,21.075590,1.14209800,1.53909948,0.323908,SN Ia,0.9100,0.215534
SIM05243,40.443019,4.62990183,4.49603553,-0.031855,AGN flare,0.6700,0.869976
SIM05244,20.875056,2.18597505,2.49603408,0.144013,SN Ia,0.9100,0.436307
SIM05245,11.826151,1.06777151,1.32435084,0.233812,SN II,0.5800,0.146274
SIM05246,33.598693,3.70051816,4.84499527,0.292577,AGN flare,0.6700,0.405837
SIM05247,26.687090,5.36362496,7.40792989,0.350596,SN II,0.5800,0.963936
SIM05248,40.099548,4.22724836,3.27664634,-0.276570,AGN flare,0.6700,0.373925
SIM05249,10.052504,0.74809927,0.72022152,-0.041233,SN II,0.5800,0.079510
SIM05250,16.574182,3.14722964,4.04884855,0.273508,SN Ia,0.9100,0.615224
SIM05251,18.216456,4.53009519,4.69468878,0.038749,SN Ia,0.9100,0.410684
SIM05252,41.976110,4.17105034,3.99660123,-0.046387,AGN flare,0.6700,0.163368
SIM05253,31.834727,4.23121375,5.34095243,0.252884,AGN flare,0.6700,0.942528
SIM05254,10.871186,1.06713796,1.45715952,0.338216,SN II,0.5800,0.458456
SIM05255,6.129797,0.27020739,0.37700004,0.361610,SN II,0.5800,0.476181
SIM05256,4.923967,0.29364252,0.33024188,0.127533,SN II,0.5800,0.213629
SIM05257,15.429268,3.44744263,2.80830843,-0.222631,SN II,0.5800,0.834884
SIM05258,13.570162,1.41757810,1.81387839,0.267653,SN Ia,0.9100,0.289952
SIM05259,24.038685,3.06322872,3.63478466,0.185748,SN Ia,0.9100,0.865320
SIM05260,20.733369,3.11438297,2.98796188,-0.044992,SN Ia,0.9100,0.176751
SIM05261,14.962852,1.67858116,1.57178422,-0.071374,SN Ia,0.9100,0.111781
SIM05262,18.929368,1.61358270,1.12979935,-0.386975,SN II,0.5800,0.097574
SIM05263,33.507504,5.49861368,4.23312287,-0.283981,AGN flare,0.6700,0.969380
SIM05264,35.616141,2.55468582,2.41087338,-0.062908,SN II,0.5800,0.937582
SIM05265,26.742342,1.30429794,1.23555883,-0.058783,SN II,0.5800,0.494496
SIM05266,23.687559,3.35041971,4.19945035,0.245233,SN Ia,0.9100,0.693955
SIM05267,27.861673,5.86929712,7.39537984,0.250936,SN II,0.5800,0.612191
SIM05268,3.803216,0.05034039,0.03636841,-0.352981,SN II,0.5800,0.179618
SIM05269,18.284596,2.44422820,2.62241710,0.076400,SN Ia,0.9100,0.681962
SIM05270,17.305883,4.60674273,3.73615682,-0.227422,SN II,0.5800,0.704969
SIM05271,20.334218,3.73105389,3.09162433,-0.204112,SN II,0.5800,0.620745
SIM05272,17.928653,2.32063277,2.78770383,0.199101,SN Ia,0.9100,0.669719
SIM05273,37.574081,2.02332913,2.49810242,0.228859,SN II,0.5800,0.518995
SIM05274,2.855614,0.08720442,0.06742160,-0.279349,kilonova,0.7200,0.441701
SIM05275,39.954301,5.42423911,5.86847255,0.085466,AGN flare,0.6700,0.425824
SIM05276,6.950862,0.76638461,0.84700995,0.108604,SN II,0.5800,0.247469
SIM05277,12.080269,1.15290085,1.16511721,0.011444,SN Ia,0.9100,0.649641
SIM05278,28.194362,2.13042925,2.87211509,0.324337,SN II,0.5800,0.946901
SIM05279,35.230542,7.52715922,5.55507709,-0.329853,AGN flare,0.6700,0.229827
SIM05280,16.832898,1.30325252,1.53339255,0.176562,SN Ia,0.9100,0.597413
SIM05281,39.055772,4.13278724,5.07578861,0.223151,AGN flare,0.6700,0.770920
SIM05282,42.947460,1.57857334,1.32743197,-0.188131,SN II,0.5800,0.815704
SIM05283,36.893887,1.97411994,1.58597689,-0.237692,SN II,0.5800,0.172658
SIM05284,44.326415,6.29735826,7.56200851,0.198697,AGN flare,0.6700,0.590257
SIM05285,34.121364,4.74881915,5.63314830,0.185414,AGN flare,0.6700,0.392661
SIM05286,11.767729,1.60404866,1.43192047,-0.123247,SN II,0.5800,0.141416
SIM05287,40.367698,3.91862635,2.75710261,-0.381702,SN II,0.5800,0.083886
SIM05288,29.477727,5.05427415,6.15332111,0.213627,SN II,0.5800,0.618484
SIM05289,30.613474,5.09871726,5.96031264,0.169520,AGN flare,0.6700,0.439601
SIM05290,11.435884,0.50456216,0.69413133,0.346317,SN II,0.5800,0.780597
SIM05291,21.903425,6.48666340,4.54186892,-0.386967,SN II,0.5800,0.719866
SIM05292,18.520530,1.36499260,1.18332452,-0.155066,SN Ia,0.9100,0.717692
SIM05293,35.946777,1.46273595,1.50589588,0.031573,SN II,0.5800,0.226686
SIM05294,1.425545,0.03768322,0.04913979,0.288213,SN II,0.5800,0.123718
SIM05295,29.795696,1.98906163,1.95292455,-0.019907,SN II,0.5800,0.276632
SIM05296,10.501637,1.18181668,0.83728916,-0.374187,SN II,0.5800,0.243453
SIM05297,5.566535,0.83117883,0.76389285,-0.091655,SN II,0.5800,0.400612
SIM05298,19.533845,1.31255785,1.12735825,-0.165141,SN Ia,0.9100,0.883617
SIM05299,9.501752,2.04468777,2.71271793,0.306944,SN II,0.5800,0.565953
SIM05300,13.654771,1.51750145,1.12979690,-0.320322,SN II,0.5800,0.780559
SIM05301,16.503223,4.43814976,4.86421731,0.099528,SN Ia,0.9100,0.251309
SIM05302,42.067866,2.22662540,2.51384485,0.131728,SN II,0.5800,0.005994
SIM05303,33.313856,2.61881718,3.16395718,0.205314,SN II,0.5800,0.314581
SIM05304,14.376578,0.67712855,0.75580362,0.119345,SN Ia,0.9100,0.233886
SIM05305,30.130065,1.76290556,1.77988389,0.010407,SN II,0.5800,0.615689
SIM05306,30.399822,1.37496922,1.63684020,0.189283,SN II,0.5800,0.218260
SIM05307,18.596949,4.41769171,4.63361834,0.051812,SN Ia,0.9100,0.820879
SIM05308,32.213903,4.25333713,3.34413566,-0.261115,AGN flare,0.6700,0.502598
SIM05309,14.484409,1.16852062,0.88988579,-0.295755,SN II,0.5800,0.623312
SIM05310,10.091635,0.77219468,0.54635479,-0.375630,SN II,0.5800,0.750287
SIM05311,33.866684,4.65010566,3.34965180,-0.356158,AGN flare,0.6700,0.711931
SIM05312,16.898195,3.16391720,2.93523917,-0.081454,SN Ia,0.9100,0.090887
SIM05313,25.401770,2.29228708,2.56726256,0.123003,SN II,0.5800,0.787288
SIM05314,20.857107,1.47570440,1.51329031,0.027307,SN Ia,0.9100,0.214167
SIM05315,42.534091,5.47377589,4.05600785,-0.325471,AGN flare,0.6700,0.463251
SIM05316,37.458519,2.44557822,2.77623219,0.137686,SN II,0.5800,0.073559
SIM05317,40.091960,2.97033668,3.27952151,0.107512,SN II,0.5800,0.618951
SIM05318,11.224286,1.60536120,2.14461581,0.314442,SN II,0.5800,0.845494
SIM05319,32.761059,3.41504225,2.53742362,-0.322508,SN II,0.5800,0.908136
SIM05320,9.027086,0.67112106,0.62971362,-0.069144,SN II,0.5800,0.537961
SIM05321,17.600890,1.24109577,1.14074642,-0.091540,SN Ia,0.9100,0.541501
SIM05322,18.592538,2.10581416,2.22748381,0.060986,SN Ia,0.9100,0.258393
SIM05323,35.439851,3.39117734,3.34148153,-0.016029,SN II,0.5800,0.484544
SIM05324,40.732185,2.38055601,1.73877152,-0.341090,SN II,0.5800,0.122505
SIM05325,6.050029,0.53030008,0.68485858,0.277698,SN II,0.5800,0.511652
SIM05326,7.027399,0.17129313,0.16432622,-0.045083,SN II,0.5800,0.589391
SIM05327,20.395120,2.23228451,1.65799667,-0.322915,SN II,0.5800,0.534090
SIM05328,15.260604,1.83846843,2.28789587,0.237450,SN Ia,0.9100,0.441779
SIM05329,4.327663,0.25055566,0.20795516,-0.202336,SN II,0.5800,0.636072
SIM05330,13.337532,2.61029473,3.56602475,0.338737,SN Ia,0.9100,0.169555
SIM05331,14.436475,1.22396257,1.17248503,-0.046652,SN Ia,0.9100,0.295719
SIM05332,35.435978,3.49904884,4.46440273,0.264533,AGN flare,0.6700,0.339205
SIM05333,10.684358,2.11349808,1.60745334,-0.297159,SN II,0.5800,0.865329
SIM05334,23.154617,1.98000633,2.74991533,0.356632,SN Ia,0.9100,0.224035
SIM05335,10.792923,1.03464489,1.20431130,0.164869,SN II,0.5800,0.010290
SIM05336,23.171391,1.60768454,1.67918204,0.047242,SN Ia,0.9100,0.209711
SIM05337,10.152661,1.06043385,1.11687790,0.056305,SN II,0.5800,0.040456
SIM05338,8.308068,0.60853679,0.51204657,-0.187443,SN II,0.5800,0.000212
SIM05339,44.296630,4.48425775,3.16502684,-0.378283,AGN flare,0.6700,0.115514
SIM05340,27.252889,5.10065142,7.02931889,0.348219,SN II,0.5800,0.022523
SIM05341,21.821662,1.44415770,1.98608017,0.345955,SN Ia,0.9100,0.357046
SIM05342,14.027821,2.23469518,2.89548737,0.281258,SN Ia,0.9100,0.065199
SIM05343,8.920172,0.53000769,0.64896713,0.219851,SN II,0.5800,0.364601
SIM05344,14.318702,1.17418252,1.61748660,0.347763,SN Ia,0.9100,0.720564
SIM05345,21.483843,1.33268434,1.13735911,-0.172074,SN Ia,0.9100,0.801883
SIM05346,36.537802,0.55129344,0.71440552,0.281405,SN II,0.5800,0.534896
SIM05347,8.893345,0.68310737,0.77907577,0.142727,SN II,0.5800,0.327049
SIM05348,8.323437,0.63016835,0.48833341,-0.276850,SN II,0.5800,0.421289
SIM05349,34.216665,5.31108720,3.75940772,-0.375160,AGN flare,0.6700,0.341615
SIM05350,18.730729,1.51461747,1.68574264,0.116221,SN Ia,0.9100,0.976039
SIM05351,43.530431,2.66176678,2.24139971,-0.186627,SN II,0.5800,0.470759
SIM05352,33.295048,2.37445927,2.82532290,0.188758,SN II,0.5800,0.768086
SIM05353,1.047443,0.02441316,0.03102448,0.260202,SN II,0.5800,0.743278
SIM05354,34.581701,1.00023475,1.05903286,0.062019,SN II,0.5800,0.227411
SIM05355,1.179239,0.02826905,0.02405279,-0.175364,kilonova,0.7200,0.952790
SIM05356,6.517074,1.07225573,0.98073268,-0.096869,SN II,0.5800,0.536089
SIM05357,24.122189,3.54081460,4.24185536,0.196132,SN Ia,0.9100,0.765730
SIM05358,15.930308,1.55463086,1.45057788,-0.075216,SN Ia,0.9100,0.616189
SIM05359,22.208251,2.02295843,2.56287390,0.256851,SN Ia,0.9100,0.614228
SIM05360,9.411405,1.75193103,2.25522251,0.274181,SN II,0.5800,0.520736
SIM05361,22.869331,3.52399405,3.27215885,-0.080502,SN Ia,0.9100,0.169168
SIM05362,21.536418,0.99245474,1.25214790,0.252362,SN Ia,0.9100,0.022323
SIM05363,37.431875,5.92691115,6.99709087,0.180223,AGN flare,0.6700,0.572314
SIM05364,9.044565,0.79242834,1.01273946,0.266344,SN II,0.5800,0.207393
SIM05365,43.369240,5.07169833,6.26237958,0.228965,AGN flare,0.6700,0.331251
SIM05366,18.602572,1.10584558,1.21693974,0.103936,SN Ia,0.9100,0.372131
SIM05367,37.136236,1.35545285,0.98691931,-0.344507,SN II,0.5800,0.490848
SIM05368,44.052633,5.45904379,6.75433498,0.231165,AGN flare,0.6700,0.026038
SIM05369,35.137129,2.46951565,1.78581417,-0.351939,SN II,0.5800,0.684662
SIM05370,4.027644,0.09620771,0.10991852,0.144652,SN II,0.5800,0.036999
SIM05371,43.020984,1.94098022,1.37194246,-0.376713,SN II,0.5800,0.955082
